UserId,Gender,Age,Occupation,ZipCode
5775,M,25,lawyer,10024
5776,M,18,programmer,97205
5777,M,1,other,05667
5778,M,35,programmer,85257
5779,M,25,customer service,10011
5780,M,18,technician/engineer,92886
5781,M,25,artist,11106
5782,F,35,other,55459
5783,F,45,academic/educator,92106
5784,M,18,K-12 student,56137
5785,F,25,executive/managerial,60607
5786,M,25,doctor/health care,53211
5787,M,25,writer,90802
5788,M,25,other,92646
5789,M,25,technician/engineer,91107
5790,F,35,other,55303
5791,M,18,college/grad student,44074
5792,M,25,technician/engineer,43201
5793,M,25,artist,91602
5794,M,35,technician/engineer,53703
5795,M,25,academic/educator,92688
5796,F,25,executive/managerial,10003
5797,M,25,executive/managerial,78757
5798,M,35,other,80027
5799,M,25,customer service,80916
5800,M,35,tradesman/craftsman,90804
5801,M,25,self-employed,04103
5802,F,25,other,98105
5803,M,1,K-12 student,01597
5804,F,35,executive/managerial,94306
5805,F,25,other,90802
5806,F,50,academic/educator,08826
5807,M,35,executive/managerial,01940
5808,F,25,executive/managerial,37206
5809,M,25,executive/managerial,37206
5810,M,50,self-employed,95070
5811,M,18,college/grad student,60202
5812,F,25,executive/managerial,92120
5813,M,25,executive/managerial,94117
5814,M,25,other,91403
5815,M,25,writer,90048
5816,M,25,other,70119
5817,M,25,technician/engineer,33028
5818,M,25,college/grad student,92821
5819,M,50,doctor/health care,70808
5820,M,45,other,43615
5821,M,25,scientist,02139
5822,F,35,college/grad student,78212
5823,M,25,programmer,02144
5824,M,18,programmer,18052
5825,F,25,college/grad student,43201
5826,M,18,college/grad student,60201
5827,M,25,artist,55118
5828,M,25,technician/engineer,90048
5829,F,25,college/grad student,78223
5830,F,18,college/grad student,78209
5831,M,25,academic/educator,92120
5832,F,25,other,78240
5833,F,35,other,78253
5834,M,56,self-employed,92106
5835,F,35,other,55406
5836,M,25,other,91604
5837,M,25,executive/managerial,60607
5838,F,45,executive/managerial,02038
5839,M,25,academic/educator,27106
5840,F,1,other,44260
5841,F,35,executive/managerial,10024
5842,M,25,college/grad student,43201
5843,M,35,academic/educator,83301
5844,F,1,K-12 student,02131
5845,F,25,clerical/admin,79411
5846,M,45,self-employed,78204
5847,F,18,college/grad student,02464
5848,M,50,writer,20009
5849,M,35,technician/engineer,97124
5850,F,25,executive/managerial,78230
5851,F,18,writer,55410
5852,F,25,academic/educator,94044
5853,M,50,unemployed,13903
5854,M,45,executive/managerial,33135
5855,M,50,executive/managerial,19462
5856,F,25,executive/managerial,78232
5857,F,45,artist,43229
5858,M,25,college/grad student,01002
5859,M,25,executive/managerial,89117
5860,F,25,college/grad student,91428
5861,F,50,academic/educator,98499
5862,F,25,homemaker,76120
5863,F,25,sales/marketing,89511
5864,F,50,academic/educator,28043
5865,M,25,technician/engineer,95926
5866,F,25,doctor/health care,06114
5867,F,45,clerical/admin,91306
5868,M,35,sales/marketing,85331
5869,F,25,executive/managerial,19103
5870,M,25,sales/marketing,98109
5871,F,25,college/grad student,01002
5872,M,25,technician/engineer,61265
5873,M,18,programmer,10021
5874,M,25,college/grad student,01002
5875,M,25,college/grad student,19103
5876,M,50,executive/managerial,30066
5877,M,18,programmer,02138
5878,F,25,other,60640
5879,M,35,executive/managerial,02135
5880,M,25,academic/educator,08904
5881,M,35,technician/engineer,30303
5882,M,35,executive/managerial,60510
5883,F,18,other,02138
5884,M,18,college/grad student,20057
5885,M,25,academic/educator,96930
5886,M,25,writer,02139
5887,F,35,writer,61821
5888,M,25,writer,64114
5889,M,50,writer,06033
5890,M,35,writer,77008
5891,M,18,college/grad student,55404
5892,M,45,artist,10920
5893,M,25,executive/managerial,02139
5894,M,35,other,70748
5895,M,25,academic/educator,43026
5896,M,25,other,60657
5897,M,25,writer,02152
5898,F,18,other,02143
5899,M,35,technician/engineer,30024
5900,M,25,executive/managerial,60628
5901,F,35,executive/managerial,92075
5902,M,50,self-employed,77079
5903,M,25,lawyer,06851
5904,F,45,programmer,954025
5905,F,35,writer,78006
5906,F,18,college/grad student,19803
5907,M,25,artist,11217
5908,M,25,college/grad student,19711
5909,M,18,writer,91330
5910,F,45,writer,10033
5911,F,25,technician/engineer,80301
5912,M,25,academic/educator,77064
5913,F,18,other,47901
5914,M,35,artist,91344
5915,M,18,college/grad student,58102
5916,M,50,writer,48230
5917,F,50,academic/educator,94550
5918,M,25,programmer,55105
5919,M,18,other,47933
5920,F,25,academic/educator,05401
5921,M,25,doctor/health care,15146
5922,M,56,clerical/admin,94561
5923,M,25,executive/managerial,05401
5924,M,35,other,55417
5925,F,25,other,90035-4444
5926,F,50,executive/managerial,65712
5927,M,35,sales/marketing,10003
5928,M,45,academic/educator,14760
5929,F,35,other,33607
5930,F,35,technician/engineer,78681
5931,F,18,executive/managerial,94111
5932,M,18,sales/marketing,90038
5933,M,25,artist,98227
5934,M,25,sales/marketing,77075
5935,M,18,other,35115
5936,M,18,college/grad student,37130
5937,M,25,programmer,60622
5938,M,25,academic/educator,35401
5939,F,45,scientist,77040
5940,M,50,programmer,03062
5941,F,25,other,60640
5942,M,45,academic/educator,01867
5943,F,45,academic/educator,19806
5944,F,18,K-12 student,27606
5945,F,35,artist,35229
5946,F,56,academic/educator,55406
5947,F,45,self-employed,97215
5948,M,56,retired,12124
5949,M,18,technician/engineer,47901
5950,M,25,college/grad student,19713
5951,M,18,college/grad student,77005
5952,F,45,academic/educator,78231
5953,M,1,K-12 student,21030
5954,M,45,lawyer,70802
5955,F,25,executive/managerial,34952
5956,F,18,college/grad student,02142
5957,M,18,writer,02038
5958,M,45,sales/marketing,94301
5959,F,18,college/grad student,14850
5960,F,45,other,70460
5961,F,45,other,78757
5962,M,35,executive/managerial,80221
5963,M,25,scientist,02140
5964,M,18,customer service,97202
5965,M,25,technician/engineer,77449
5966,F,35,homemaker,10021
5967,M,50,self-employed,73069-5429
5968,M,56,executive/managerial,98103
5969,M,45,retired,77706
5970,M,35,lawyer,55438
5971,M,35,executive/managerial,49504
5972,F,25,writer,55428
5973,M,1,K-12 student,54701
5974,F,25,academic/educator,32303
5975,M,25,sales/marketing,55104
5976,F,25,academic/educator,26542
5977,M,35,academic/educator,90012
5978,M,35,academic/educator,49307
5979,M,25,academic/educator,43214
5980,M,56,academic/educator,42503
5981,M,35,executive/managerial,01776
5982,M,35,academic/educator,56082
5983,M,25,clerical/admin,29208
5984,M,25,academic/educator,60657
5985,F,18,college/grad student,78705-5221
5986,F,56,academic/educator,01060
5987,M,25,self-employed,10003
5988,M,25,scientist,94022
5989,F,1,K-12 student,74114
5990,F,25,writer,90046
5991,F,35,writer,94025
5992,F,18,college/grad student,21046
5993,F,50,writer,50010
5994,M,35,academic/educator,32501
5995,F,35,academic/educator,14618
5996,F,25,other,87114
5997,F,25,executive/managerial,10016
5998,M,18,college/grad student,61820
5999,F,25,academic/educator,55455
6000,M,45,technician/engineer,30075
6001,F,25,executive/managerial,94117
6002,M,50,other,43231
6003,F,45,technician/engineer,78722
6004,F,25,scientist,28401
6005,F,25,customer service,28401
6006,F,1,other,01036
6007,M,35,technician/engineer,80537
6008,M,18,college/grad student,78705
6009,F,25,programmer,60540
6010,M,35,other,79606
6011,M,35,scientist,80538
6012,M,35,scientist,02871
6013,F,25,writer,32301
6014,M,45,academic/educator,80634
6015,F,25,homemaker,80013
6016,M,45,academic/educator,37209
6017,F,35,executive/managerial,21117
6018,M,35,academic/educator,48906
6019,M,25,other,10024
6020,M,50,self-employed,10023
6021,M,25,programmer,08876
6022,M,25,technician/engineer,57006
6023,M,25,other,43213
6024,M,25,programmer,53705
6025,F,25,academic/educator,32607
6026,M,35,doctor/health care,11210
6027,M,18,college/grad student,20742
6028,M,18,college/grad student,94133
6029,F,25,academic/educator,23185
6030,M,25,technician/engineer,32618
6031,F,18,other,45123
6032,M,45,executive/managerial,55108
6033,M,50,retired,78232
6034,M,25,sales/marketing,94117
6035,F,25,academic/educator,78734
6036,F,25,scientist,32603
6037,F,45,academic/educator,76006
6038,F,56,academic/educator,14706
6039,F,45,other,01060
6040,M,25,doctor/health care,11106
